"","A4_1","A4_2","A4_3","B4_1","B4_2","B4_3","C4_1","C4_2","C4_3"
"4787",106,81,123,33,69,99,29,48,36
"4788",3,0,14,0,1,0,0,0,0
"4789",26,35,72,49,58,60,17,2,1
"4790",15,38,87,39,25,32,34,14,38
"4791",0,0,0,0,0,0,0,0,0
"4792",57,77,80,30,75,54,13,33,26
"4793",46,55,60,24,68,33,21,15,22
"4794",719,1213,1099,1440,1180,1295,823,919,710
"4795",0,0,0,0,0,0,0,0,0
"4796",0,0,0,2,0,1,1,0,0
"4797",0,1,5,5,5,7,0,11,2
"4798",102,169,220,119,152,156,115,100,74
"4799",18,87,113,10,3,0,1,0,0
"4800",70,76,63,45,89,100,51,51,56
"4801",0,0,0,0,0,0,0,0,0
"4802",125,248,129,183,144,163,87,102,63
"4803",0,0,0,5,5,4,0,6,1
"4804",0,0,0,8,0,0,0,1,0
"4805",244,364,149,457,423,389,209,211,203
"4806",0,0,0,5,1,4,2,2,1
"4807",0,0,0,0,0,0,0,0,0
"4808",985,586,415,284,786,297,98,275,144
"4809",147,253,118,339,602,565,92,463,293
"4810",0,0,0,0,0,0,0,0,0
"4811",241,270,137,135,372,261,11,243,141
"4812",1,9,6,0,3,0,1,1,1
"4813",0,0,0,6,9,5,7,2,1
"4814",44,100,30,223,144,109,33,66,45
"4815",681,868,870,806,881,741,494,623,470
"4816",10,20,10,0,0,0,0,0,0
"4817",0,0,0,0,0,0,0,0,0
"4818",0,0,0,0,0,0,0,0,0
"4819",178,282,179,145,156,212,60,72,82
"4820",0,0,0,0,0,0,0,0,0
"4821",0,9,1,0,5,4,0,0,0
"4822",1426,1883,1838,1516,1260,1284,572,1008,633
"4823",1068,1532,1504,778,1205,1035,323,392,314
"4824",627,854,894,1083,886,888,667,654,528
"4825",700,1080,389,982,816,763,250,279,216
"4826",1210,1429,1579,1233,901,1128,663,576,538
"4827",917,1112,697,821,646,637,341,406,337
"4828",29,84,71,16,19,34,20,21,30
"4829",0,0,0,0,0,0,0,0,0
"4830",19,57,27,28,39,30,7,10,8
"4831",0,0,0,0,0,0,0,0,0
"4832",77,117,250,50,105,99,21,59,31
"4833",9,0,14,0,0,1,0,0,0
"4834",2053,2642,1924,1584,1370,1727,782,1002,808
"4835",109,218,136,141,153,108,102,64,82
"4836",1,4,2,0,4,0,0,0,0
"4837",0,0,0,1,0,0,0,4,0
"4838",297,389,453,338,316,439,295,178,164
"4839",240,439,353,327,364,429,268,225,177
"4840",143,308,214,286,325,320,389,166,203
"4841",197,226,178,182,234,223,134,164,119
"4842",66,40,72,15,30,18,0,2,1
"4843",28,4,11,8,24,31,2,0,1
"4844",502,900,876,571,636,796,380,410,416
"4845",237,552,333,1376,893,1480,1001,1048,988
"4846",0,0,0,0,0,0,0,0,0
"4847",363,478,525,55,154,125,5,66,40
"4848",5,0,0,0,0,0,0,0,0
"4849",8,16,41,1,2,6,0,0,0
"4850",36,26,22,13,16,20,5,4,2
"4851",0,0,1,1,0,0,0,4,0
"4852",75,207,80,184,172,205,24,70,48
"4853",822,1011,784,646,877,710,410,847,483
"4854",2211,3200,2343,1818,1959,2161,1532,1437,1161
"4855",0,0,0,0,0,0,0,0,0
"4856",58,53,22,24,61,65,62,45,45
"4857",75,91,191,49,12,28,12,1,7
"4858",0,0,0,0,0,0,0,0,0
"4859",594,712,971,456,645,743,214,343,279
"4860",166,263,214,107,173,179,162,134,94
"4861",16,1,8,23,39,19,4,11,21
"4862",10,31,7,2,1,3,4,3,3
"4863",0,0,0,0,0,0,0,0,0
"4864",69,68,135,31,72,100,46,58,61
"4865",113,103,83,120,116,82,45,27,42
"4866",220,543,312,227,182,188,120,131,134
"4867",858,1125,650,273,382,256,67,107,77
"4868",221,276,347,902,717,679,596,582,544
"4869",1318,1534,2605,920,1078,1038,312,476,336
"4870",19,6,44,21,25,22,8,2,12
"4871",952,1591,2577,973,763,891,610,163,507
"4872",296,383,284,209,153,143,77,82,61
"4873",19,25,31,5,1,2,0,0,0
"4874",10,0,0,0,1,2,1,2,1
"4875",7,22,0,21,8,26,3,0,3
"4876",880,1262,1255,1103,1158,1076,701,794,712
"4877",549,649,554,349,363,418,334,289,318
"4878",244,352,295,337,428,344,72,151,99
"4879",247,313,262,254,225,287,125,228,177
"4880",4,14,2,1,0,0,0,8,3
"4881",303,327,305,138,272,174,76,108,75
"4882",0,0,0,0,0,0,0,0,0
"4883",3,0,0,0,0,0,0,0,0
"4884",210,168,183,264,259,304,140,141,125
"4885",432,566,387,213,252,184,86,84,95
"4886",7,0,0,6,17,3,0,3,1
"4887",0,0,0,0,0,0,0,0,0
"4888",0,0,1,0,0,0,0,0,0
"4889",1,12,0,0,0,0,0,0,0
"4890",0,0,0,0,0,0,0,0,0
"4891",14,4,26,14,28,25,23,22,18
"4892",39,35,46,39,68,41,21,32,22
"4893",10,58,19,44,10,15,214,4,106
"4894",56,113,79,80,92,86,57,69,44
"4895",535,629,975,323,402,348,183,200,162
"4896",0,0,0,2,0,0,0,0,0
"4897",234,259,245,585,257,167,86,208,123
"4898",149,165,225,228,166,245,85,20,84
"4899",78,67,57,20,4,32,3,13,8
"4900",28,80,105,1,0,1,5,21,17
"4901",66,140,83,111,85,56,75,24,73
"4902",70,59,75,105,64,66,40,62,50
"4903",85,116,176,40,26,20,0,16,1
"4904",1471,1877,2053,885,893,847,470,677,521
"4905",6,8,7,7,17,8,6,1,11
"4906",14,17,20,0,8,11,3,0,0
"4907",1152,1494,1674,597,721,668,121,299,166
"4908",1512,1858,1991,839,1049,1250,179,540,271
"4909",92,143,75,43,92,53,25,90,23
"4910",217,202,305,124,187,174,95,79,110
"4911",445,469,487,908,829,631,583,569,512
"4912",225,459,430,423,467,425,403,285,293
"4913",4,0,1,4,8,4,42,5,5
"4914",609,275,217,67,268,66,18,6,10
"4915",153,273,211,198,214,221,149,119,160
"4916",0,0,0,1,4,0,0,0,0
"4917",20,26,12,15,21,21,4,24,12
"4918",16,25,32,15,21,9,12,16,14
"4919",0,14,0,0,0,0,0,0,0
"4920",0,0,0,0,0,0,0,0,0
"4921",0,0,0,0,0,0,0,0,0
"4922",12,5,3,6,1,1,0,0,1
"4923",0,0,0,0,0,0,0,0,0
"4924",0,0,0,0,0,0,0,0,0
"4925",0,0,0,1,0,0,0,0,0
"4926",45,20,10,0,32,25,2,25,7
"4927",257,337,238,150,154,268,56,187,93
"4928",0,0,0,0,0,0,0,0,0
"4929",152,258,159,175,126,193,119,121,81
"4930",364,646,433,378,260,352,212,218,211
"4931",0,0,0,0,0,0,0,0,0
"4932",0,0,0,0,0,0,0,0,0
"4933",214,301,223,36,94,52,49,50,39
"4934",107,167,132,193,236,193,131,145,120
"4935",720,1116,969,941,895,746,425,534,428
"4936",938,1435,983,898,1045,1367,645,1012,716
"4937",0,0,0,0,0,0,0,0,0
"4938",0,0,0,0,0,0,0,0,0
"4939",50,57,28,2,12,9,2,4,1
"4940",246,351,310,196,185,206,115,161,146
"4941",409,574,530,352,615,749,290,449,449
"4942",163,283,317,63,86,106,25,39,19
"4943",210,288,259,62,75,91,63,48,50
"4944",105,171,285,256,249,233,264,211,221
"4945",1,0,0,1,0,1,1,0,0
"4946",309,391,302,395,276,380,148,132,123
"4947",234,217,187,36,67,20,0,2,7
"4948",36,6,12,0,10,1,0,0,4
"4949",54,46,44,8,16,21,8,1,7
"4950",0,0,0,0,0,0,0,0,0
"4951",1,0,0,0,0,0,0,0,0
"4952",24,46,7,12,26,33,2,15,15
"4953",1103,1646,1083,1663,1266,1452,829,565,781
"4954",0,0,0,0,0,0,0,0,0
"4955",52,65,74,49,81,73,36,58,66
"4956",0,0,0,0,0,0,0,0,0
"4957",371,588,347,395,307,327,162,248,268
"4958",0,0,0,0,0,0,0,0,0
"4959",1429,2115,1074,1223,1629,1181,349,488,439
"4960",177,238,146,113,219,152,107,135,82
"4961",911,1429,1061,1073,944,1089,505,691,560
"4962",0,0,0,0,0,0,0,0,0
"4963",62,114,57,52,69,40,24,37,28
"4964",2782,3403,2057,1673,1888,2176,1323,2127,1512
"4965",1301,1799,1188,1016,963,1028,450,382,396
"4966",226,277,663,388,460,449,251,184,182
"4967",100,142,192,248,292,257,450,405,289
"4968",503,1005,720,685,773,833,531,499,465
"4969",180,277,218,268,187,248,182,168,177
"4970",2,9,0,6,4,2,2,0,2
"4971",74,108,199,141,192,159,79,57,30
"4972",238,268,242,234,252,195,154,203,124
"4973",338,559,472,391,397,363,233,264,209
"4974",648,774,890,555,665,593,535,481,490
"4975",1,0,4,4,1,1,2,5,2
"4976",307,397,329,243,271,264,160,157,134
"4977",0,2,0,5,0,15,9,12,18
"4978",0,0,0,0,0,0,1,0,0
"4979",82,112,118,11,8,25,0,1,0
"4980",0,0,1,0,0,0,0,0,0
"4981",41,71,138,66,71,95,36,60,61
"4982",0,0,2,1,0,0,0,0,0
"4983",578,572,852,133,300,242,50,113,61
"4984",1992,2093,3448,980,1189,1076,249,755,515
"4985",0,0,0,22,2,1,263,273,170
"4986",2,8,15,12,11,3,7,6,3
"4987",347,403,234,127,130,128,71,129,93
"4988",5,8,12,0,0,3,0,0,0
"4989",257,228,255,148,120,153,91,61,81
"4990",26,67,45,44,36,37,7,10,27
"4991",0,0,0,0,0,0,0,0,0
"4992",5824,7978,6373,3316,3462,3633,2500,2457,1974
"4993",624,888,695,566,525,397,463,358,351
"4994",0,0,0,0,0,1,1,0,0
"4995",30,8,20,0,11,3,1,0,0
"4996",56,41,114,85,77,79,38,11,16
"4997",206,265,307,405,505,610,498,462,431
"4998",0,0,0,0,0,0,0,0,0
"4999",44,22,24,6,18,5,6,5,5
"5000",140,236,202,48,47,46,29,28,14
"5001",779,1414,1409,900,702,800,534,424,504
"5002",364,707,592,576,645,641,415,454,329
"5003",11,14,1,34,29,25,8,6,23
"5004",1,0,3,0,1,1,0,0,0
"5005",0,0,0,0,0,0,0,9,0
"5006",7,6,7,9,3,5,0,3,1
"5007",9143,12623,7756,11573,9499,13731,8960,7780,8845
"5008",63,19,47,28,63,22,13,37,24
"5009",0,16,0,11,16,1,2,5,10
"5010",6,0,3,0,0,0,0,0,0
"5011",280,274,119,64,147,23,12,9,8
"5012",2709,4378,3068,7233,5354,5113,2969,3221,2456
"5013",102,163,207,143,180,184,105,114,99
"5014",95,76,75,135,100,111,78,58,60
"5015",141,197,243,257,161,129,117,16,65
"5016",21,34,68,11,28,21,5,4,4
"5017",288,218,187,154,128,165,46,24,29
"5018",0,0,0,0,0,0,0,0,0
"5019",0,0,0,0,0,0,0,0,0
"5020",994,1589,989,994,671,818,477,463,487
"5021",0,0,0,0,0,0,0,0,0
"5022",0,0,0,0,0,0,0,0,0
"5023",109,242,107,123,115,75,14,59,46
"5024",89,133,78,92,132,129,60,91,65
"5025",251,197,416,135,115,120,9,128,32
"5026",0,0,0,0,0,0,0,0,0
"5027",0,0,0,0,1,0,0,0,0
"5028",1,4,11,6,13,9,1,2,0
"5029",179,219,339,145,190,196,127,108,119
"5030",289,258,269,111,192,114,33,67,44
"5031",217,194,373,181,138,136,104,86,92
"5032",0,0,0,0,0,0,0,0,0
"5033",209,276,289,202,188,157,112,90,115
"5034",0,0,0,0,0,0,0,0,0
"5035",22,32,70,34,30,26,20,27,10
"5036",133,328,215,419,383,369,244,150,227
"5037",33,107,95,760,595,409,146,61,156
"5038",264,209,261,234,243,176,126,90,113
"5039",1459,2273,2031,2357,2335,2277,1848,1549,1661
"5040",0,0,4,0,4,0,0,0,0
"5041",0,0,0,0,0,1,0,0,0
"5042",0,0,0,0,1,0,7,7,0
"5043",38,63,22,8,28,27,7,16,8
"5044",0,0,0,4,0,1,0,5,1
"5045",2005,2780,2737,1582,1826,1987,1188,1054,912
"5046",1090,1612,1196,1036,1123,895,772,645,644
"5047",142,310,257,461,453,390,282,189,244
"5048",186,228,355,78,102,101,33,29,14
"5049",196,239,213,29,103,114,6,0,0
"5050",1,0,0,0,0,0,0,0,0
"5051",0,0,0,0,0,0,0,0,0
"5052",0,4,0,0,1,5,0,0,0
"5053",83,163,166,160,115,126,98,116,152
"5054",0,0,13,2,17,6,3,2,17
"5055",177,255,231,63,129,101,122,80,118
"5056",0,0,0,0,0,0,0,0,0
"5057",0,0,0,0,0,0,0,0,0
"5058",144,241,355,183,301,185,229,519,516
"5059",11,30,0,18,53,25,24,59,46
"5060",163,211,130,91,107,127,17,17,25
"5061",27,83,23,50,65,143,19,42,20
"5062",104,202,148,236,226,183,186,39,170
"5063",256,367,407,196,191,214,94,127,126
"5064",0,0,0,0,0,0,0,0,0
"5065",947,344,767,327,370,325,97,84,96
"5066",0,0,0,0,0,1,0,0,0
"5067",1,8,3,3,2,4,0,0,0
"5068",814,1106,1220,611,409,458,225,252,175
"5069",44,64,72,25,56,43,25,22,13
"5070",0,0,0,0,0,0,0,0,0
"5071",449,468,778,37,78,58,4,37,15
"5072",304,498,425,627,666,563,386,465,380
"5073",170,148,262,7,14,15,0,0,8
"5074",4,18,13,17,32,3,15,4,7
"5075",404,703,822,432,721,902,172,756,263
"5076",0,0,4,6,1,1,0,1,0
"5077",0,0,0,0,0,0,0,0,0
"5078",12,72,37,726,582,499,59,14,100
"5079",1,0,0,0,6,0,5,7,7
"5080",3,13,25,10,3,5,11,7,7
"5081",0,12,0,1,1,1,0,0,0
"5082",142,189,148,271,172,151,162,111,128
"5083",0,3,3,0,0,0,0,0,0
"5084",0,13,8,0,0,0,0,0,0
"5085",0,5,3,0,0,0,0,0,0
"5086",0,1,2,0,0,0,0,0,0
"5087",0,1,3,0,0,0,0,0,0
"5088",0,0,0,0,0,0,0,0,0
"5089",2302,3406,3313,4630,3907,3874,2792,2757,2216
"5090",21,26,58,15,19,18,1,9,5
"5091",777,750,466,486,471,380,229,255,233
"5092",248,219,328,256,245,250,147,161,105
"5093",1524,1855,1543,445,408,507,337,232,320
"5094",4,44,18,29,75,36,4,8,4
"5095",664,684,914,359,392,332,190,268,218
"5096",93,208,116,188,310,126,226,67,115
"5097",164,228,153,284,218,215,222,160,98
"5098",0,0,0,0,0,0,0,0,0
"5099",4,0,0,0,0,0,0,0,0
"5100",0,0,0,0,0,0,0,0,0
"5101",0,0,0,0,0,0,0,0,0
"5102",0,1,0,1,1,1,0,0,0
"5103",140,107,122,116,75,76,51,81,75
"5104",2402,3619,2109,1189,1294,1031,592,869,736
"5105",186,193,143,91,126,102,79,140,66
"5106",25,29,15,42,32,25,24,29,26
"5107",0,0,0,0,1,0,2,0,3
"5108",107,106,123,69,97,74,57,149,120
"5109",4,24,25,8,1,0,4,1,0
"5110",0,0,0,0,0,0,0,0,0
"5111",0,0,0,0,0,0,0,0,0
"5112",0,0,0,0,0,0,0,0,0
"5113",0,0,0,0,0,0,1,0,0
"5114",0,0,0,0,0,0,0,0,0
"5115",0,0,0,0,0,0,0,0,0
"5116",12,20,21,4,22,7,7,0,9
"5117",71,82,85,10,20,31,14,17,15
"5118",0,0,0,0,1,0,0,0,0
"5119",31,49,86,237,133,168,134,109,90
